StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,OBESITY_CrudePrev,Year
NY,New York,Monroe,36055,36055003100,26.7,2023
NY,New York,New York,36061,36061026900,26.7,2023
NY,New York,Queens,36081,36081053900,26.7,2023
NY,New York,Queens,36081,36081007900,26.6,2023
NY,New York,Queens,36081,36081005500,26.6,2023
NY,New York,Westchester,36119,36119002402,26.6,2023
NY,New York,Bronx,36005,36005030000,26.6,2023
NY,New York,Nassau,36059,36059520900,26.6,2023
NY,New York,Queens,36081,36081028700,26.6,2023
NY,New York,Nassau,36059,36059304001,26.6,2023
NY,New York,Queens,36081,36081048000,26.6,2023
NY,New York,Queens,36081,36081008100,26.6,2023
NY,New York,Westchester,36119,36119005300,26.6,2023
NY,New York,Nassau,36059,36059517600,26.6,2023
NY,New York,Queens,36081,36081084601,26.6,2023
NY,New York,Queens,36081,36081065703,26.6,2023
NY,New York,Kings,36047,36047046400,26.6,2023
NY,New York,Nassau,36059,36059517500,26.6,2023
NY,New York,Nassau,36059,36059409700,26.6,2023
NY,New York,Westchester,36119,36119014809,26.6,2023
NY,New York,Bronx,36005,36005016400,26.6,2023
NY,New York,Nassau,36059,36059415600,26.6,2023
NY,New York,Queens,36081,36081063900,26.6,2023
NY,New York,Queens,36081,36081015400,26.6,2023
NY,New York,Nassau,36059,36059416000,26.6,2023
NY,New York,Kings,36047,36047068800,26.6,2023
NY,New York,Monroe,36055,36055012304,26.6,2023
NY,New York,Nassau,36059,36059410000,26.6,2023
NY,New York,Westchester,36119,36119014804,26.6,2023
NY,New York,New York,36061,36061017200,26.6,2023
NY,New York,Queens,36081,36081010400,26.6,2023
NY,New York,Nassau,36059,36059416401,26.6,2023
NY,New York,Suffolk,36103,36103135201,26.5,2023
NY,New York,Queens,36081,36081055400,26.5,2023
NY,New York,Queens,36081,36081046600,26.5,2023
NY,New York,Bronx,36005,36005013200,26.5,2023
NY,New York,Bronx,36005,36005024600,26.5,2023
NY,New York,Kings,36047,36047050500,26.5,2023
NY,New York,Rockland,36087,36087013100,26.5,2023
NY,New York,Queens,36081,36081055800,26.5,2023
NY,New York,Rockland,36087,36087012502,26.5,2023
NY,New York,Monroe,36055,36055011706,26.5,2023
NY,New York,Suffolk,36103,36103112210,26.5,2023
NY,New York,Queens,36081,36081050700,26.5,2023
NY,New York,Albany,36001,36001013601,26.5,2023
NY,New York,Queens,36081,36081066501,26.5,2023
NY,New York,Queens,36081,36081010600,26.5,2023
NY,New York,Queens,36081,36081094500,26.5,2023
NY,New York,Queens,36081,36081011200,26.5,2023
NY,New York,Queens,36081,36081026901,26.5,2023
NY,New York,Nassau,36059,36059521802,26.5,2023
NY,New York,New York,36061,36061021400,26.4,2023
NY,New York,Nassau,36059,36059414600,26.4,2023
NY,New York,Nassau,36059,36059520002,26.4,2023
NY,New York,Nassau,36059,36059521400,26.4,2023
NY,New York,Nassau,36059,36059412301,26.4,2023
NY,New York,Nassau,36059,36059405301,26.4,2023
NY,New York,New York,36061,36061026300,26.4,2023
NY,New York,Nassau,36059,36059518100,26.4,2023
NY,New York,Nassau,36059,36059519100,26.4,2023
NY,New York,Kings,36047,36047021800,26.4,2023
NY,New York,Queens,36081,36081021600,26.4,2023
NY,New York,Otsego,36077,36077590900,26.4,2023
NY,New York,Queens,36081,36081002000,26.4,2023
NY,New York,Suffolk,36103,36103110101,26.4,2023
NY,New York,Kings,36047,36047022400,26.4,2023
NY,New York,Ulster,36111,36111953400,26.4,2023
NY,New York,Suffolk,36103,36103158410,26.4,2023
NY,New York,New York,36061,36061016600,26.4,2023
NY,New York,Queens,36081,36081044302,26.4,2023
NY,New York,Suffolk,36103,36103112214,26.4,2023
NY,New York,Suffolk,36103,36103158207,26.4,2023
NY,New York,Kings,36047,36047052700,26.4,2023
NY,New York,Nassau,36059,36059415300,26.3,2023
NY,New York,Monroe,36055,36055012600,26.3,2023
NY,New York,Westchester,36119,36119013000,26.3,2023
NY,New York,Nassau,36059,36059415402,26.3,2023
NY,New York,Queens,36081,36081015802,26.3,2023
NY,New York,Nassau,36059,36059303600,26.3,2023
NY,New York,Westchester,36119,36119001900,26.3,2023
NY,New York,New York,36061,36061026100,26.3,2023
NY,New York,Nassau,36059,36059416402,26.3,2023
NY,New York,Westchester,36119,36119007401,26.3,2023
NY,New York,Queens,36081,36081025302,26.3,2023
NY,New York,Queens,36081,36081013600,26.3,2023
NY,New York,Monroe,36055,36055012800,26.3,2023
NY,New York,Nassau,36059,36059405600,26.3,2023
NY,New York,Queens,36081,36081030902,26.3,2023
NY,New York,New York,36061,36061018900,26.3,2023
NY,New York,Westchester,36119,36119008700,26.3,2023
NY,New York,Kings,36047,36047031702,26.3,2023
NY,New York,Nassau,36059,36059411200,26.3,2023
NY,New York,Saratoga,36091,36091061200,26.3,2023
NY,New York,Suffolk,36103,36103110102,26.3,2023
NY,New York,Westchester,36119,36119011700,26.2,2023
NY,New York,Westchester,36119,36119008901,26.2,2023
NY,New York,Suffolk,36103,36103158010,26.2,2023
NY,New York,Westchester,36119,36119005702,26.2,2023
NY,New York,Nassau,36059,36059414700,26.2,2023
NY,New York,Suffolk,36103,36103147503,26.2,2023
NY,New York,Nassau,36059,36059301102,26.2,2023
NY,New York,Kings,36047,36047024000,26.2,2023
NY,New York,Queens,36081,36081061900,26.2,2023
NY,New York,Monroe,36055,36055012202,26.2,2023
NY,New York,Nassau,36059,36059415802,26.2,2023
NY,New York,Nassau,36059,36059405700,26.2,2023
NY,New York,Nassau,36059,36059415500,26.2,2023
NY,New York,Queens,36081,36081071701,26.2,2023
NY,New York,Nassau,36059,36059405800,26.2,2023
NY,New York,Nassau,36059,36059410200,26.1,2023
NY,New York,Bronx,36005,36005031600,26.1,2023
NY,New York,Nassau,36059,36059300400,26.1,2023
NY,New York,Nassau,36059,36059408300,26.1,2023
NY,New York,Westchester,36119,36119014907,26.1,2023
NY,New York,Nassau,36059,36059303302,26.1,2023
NY,New York,Bronx,36005,36005034500,26.1,2023
NY,New York,Queens,36081,36081006502,26.1,2023
NY,New York,Kings,36047,36047041401,26.1,2023
NY,New York,Westchester,36119,36119008301,26.1,2023
NY,New York,New York,36061,36061021200,26.1,2023
NY,New York,Suffolk,36103,36103158006,26.1,2023
NY,New York,New York,36061,36061019000,26.1,2023
NY,New York,Kings,36047,36047021600,26.1,2023
NY,New York,Albany,36001,36001000502,26.1,2023
NY,New York,Nassau,36059,36059413400,26.1,2023
NY,New York,Westchester,36119,36119004400,26.1,2023
NY,New York,Queens,36081,36081013500,26.1,2023
NY,New York,Kings,36047,36047118600,26.1,2023
NY,New York,Queens,36081,36081014300,26.1,2023
NY,New York,Kings,36047,36047048000,26.1,2023
NY,New York,Westchester,36119,36119001503,26.1,2023
NY,New York,Nassau,36059,36059408500,26.1,2023
NY,New York,Kings,36047,36047048400,26.1,2023
NY,New York,Erie,36029,36029009008,26.1,2023
NY,New York,Queens,36081,36081015000,26.1,2023
NY,New York,Suffolk,36103,36103112206,26.1,2023
NY,New York,Nassau,36059,36059407700,26.0,2023
NY,New York,New York,36061,36061017402,26.0,2023
NY,New York,Bronx,36005,36005031000,26.0,2023
NY,New York,Kings,36047,36047068200,26.0,2023
NY,New York,Nassau,36059,36059520001,26.0,2023
NY,New York,Suffolk,36103,36103158001,26.0,2023
NY,New York,Queens,36081,36081044800,26.0,2023
NY,New York,Westchester,36119,36119004800,26.0,2023
NY,New York,Kings,36047,36047022600,26.0,2023
NY,New York,New York,36061,36061027900,26.0,2023
NY,New York,Nassau,36059,36059415201,26.0,2023
NY,New York,Bronx,36005,36005013000,26.0,2023
NY,New York,Nassau,36059,36059414900,26.0,2023
NY,New York,Bronx,36005,36005032600,26.0,2023
NY,New York,Queens,36081,36081023600,25.9,2023
NY,New York,Kings,36047,36047036200,25.9,2023
NY,New York,Westchester,36119,36119015000,25.9,2023
NY,New York,Kings,36047,36047069601,25.9,2023
NY,New York,Kings,36047,36047007200,25.9,2023
NY,New York,Queens,36081,36081028900,25.9,2023
NY,New York,Kings,36047,36047033500,25.9,2023
NY,New York,Kings,36047,36047057900,25.9,2023
NY,New York,Bronx,36005,36005025400,25.9,2023
NY,New York,Monroe,36055,36055012301,25.9,2023
NY,New York,Chautauqua,36013,36013035902,25.9,2023
NY,New York,Nassau,36059,36059408000,25.9,2023
NY,New York,Suffolk,36103,36103158002,25.9,2023
NY,New York,Queens,36081,36081077903,25.9,2023
NY,New York,Queens,36081,36081066100,25.9,2023
NY,New York,Nassau,36059,36059521902,25.9,2023
NY,New York,Queens,36081,36081089200,25.9,2023
NY,New York,Kings,36047,36047022900,25.9,2023
NY,New York,Nassau,36059,36059303500,25.9,2023
NY,New York,Tompkins,36109,36109000700,25.9,2023
NY,New York,Westchester,36119,36119012503,25.8,2023
NY,New York,Nassau,36059,36059407900,25.8,2023
NY,New York,Rockland,36087,36087011902,25.8,2023
NY,New York,Nassau,36059,36059520200,25.8,2023
NY,New York,Monroe,36055,36055012305,25.8,2023
NY,New York,Nassau,36059,36059519000,25.8,2023
NY,New York,Queens,36081,36081072100,25.8,2023
NY,New York,Nassau,36059,36059404400,25.8,2023
NY,New York,Westchester,36119,36119012000,25.8,2023
NY,New York,Kings,36047,36047023800,25.8,2023
NY,New York,Queens,36081,36081013800,25.8,2023
NY,New York,Queens,36081,36081018101,25.8,2023
NY,New York,Queens,36081,36081065900,25.7,2023
NY,New York,New York,36061,36061024500,25.7,2023
NY,New York,New York,36061,36061025300,25.7,2023
NY,New York,Queens,36081,36081011900,25.7,2023
NY,New York,Westchester,36119,36119013900,25.7,2023
NY,New York,Suffolk,36103,36103112104,25.7,2023
NY,New York,Clinton,36019,36019101100,25.7,2023
NY,New York,Kings,36047,36047044300,25.7,2023
NY,New York,Kings,36047,36047042300,25.7,2023
NY,New York,Monroe,36055,36055003500,25.7,2023
NY,New York,Queens,36081,36081005100,25.7,2023
NY,New York,Westchester,36119,36119008404,25.7,2023
NY,New York,Kings,36047,36047009800,25.7,2023
NY,New York,New York,36061,36061020800,25.7,2023
NY,New York,Westchester,36119,36119002104,25.7,2023
NY,New York,Bronx,36005,36005034300,25.7,2023
NY,New York,Queens,36081,36081055600,25.7,2023
NY,New York,Nassau,36059,36059415102,25.7,2023
NY,New York,Queens,36081,36081054800,25.7,2023
NY,New York,Westchester,36119,36119011902,25.7,2023
NY,New York,Bronx,36005,36005051600,25.6,2023
NY,New York,Dutchess,36027,36027150003,25.6,2023
NY,New York,Tompkins,36109,36109001500,25.6,2023
NY,New York,Kings,36047,36047069602,25.6,2023
NY,New York,Queens,36081,36081025301,25.6,2023
NY,New York,Nassau,36059,36059404300,25.6,2023
NY,New York,Westchester,36119,36119014908,25.6,2023
NY,New York,New York,36061,36061022000,25.6,2023
NY,New York,Suffolk,36103,36103112212,25.6,2023
NY,New York,Kings,36047,36047021500,25.6,2023
NY,New York,Kings,36047,36047047800,25.6,2023
NY,New York,Queens,36081,36081128300,25.6,2023
NY,New York,Westchester,36119,36119014607,25.6,2023
NY,New York,Queens,36081,36081014800,25.6,2023
NY,New York,Nassau,36059,36059408400,25.6,2023
NY,New York,Kings,36047,36047032800,25.6,2023
NY,New York,Kings,36047,36047023500,25.6,2023
NY,New York,Rockland,36087,36087010101,25.5,2023
NY,New York,Nassau,36059,36059519900,25.5,2023
NY,New York,Queens,36081,36081048100,25.5,2023
NY,New York,Westchester,36119,36119008403,25.5,2023
NY,New York,New York,36061,36061019800,25.5,2023
NY,New York,Bronx,36005,36005044901,25.5,2023
NY,New York,Westchester,36119,36119012200,25.5,2023
NY,New York,Queens,36081,36081004401,25.5,2023
NY,New York,Queens,36081,36081051300,25.5,2023
NY,New York,Queens,36081,36081027100,25.5,2023
NY,New York,Rockland,36087,36087010200,25.5,2023
NY,New York,Tompkins,36109,36109001100,25.5,2023
NY,New York,Bronx,36005,36005027402,25.5,2023
NY,New York,Queens,36081,36081064101,25.5,2023
NY,New York,Queens,36081,36081009600,25.5,2023
NY,New York,Westchester,36119,36119012700,25.5,2023
NY,New York,Nassau,36059,36059303202,25.5,2023
NY,New York,Suffolk,36103,36103135005,25.5,2023
NY,New York,Queens,36081,36081098700,25.5,2023
NY,New York,Rockland,36087,36087011502,25.5,2023
NY,New York,Westchester,36119,36119014901,25.5,2023
NY,New York,Kings,36047,36047047600,25.5,2023
NY,New York,Westchester,36119,36119012301,25.4,2023
NY,New York,Nassau,36059,36059520100,25.4,2023
NY,New York,Rockland,36087,36087011102,25.4,2023
NY,New York,Westchester,36119,36119012102,25.4,2023
NY,New York,Rockland,36087,36087011901,25.4,2023
NY,New York,Westchester,36119,36119014805,25.4,2023
NY,New York,Schoharie,36095,36095740300,25.4,2023
NY,New York,Bronx,36005,36005028500,25.4,2023
NY,New York,Otsego,36077,36077590202,25.4,2023
NY,New York,Queens,36081,36081071304,25.4,2023
NY,New York,Queens,36081,36081014000,25.4,2023
NY,New York,Queens,36081,36081022002,25.4,2023
NY,New York,Nassau,36059,36059416900,25.4,2023
NY,New York,Nassau,36059,36059407600,25.4,2023
NY,New York,Queens,36081,36081056100,25.4,2023
NY,New York,Kings,36047,36047053400,25.4,2023
NY,New York,Queens,36081,36081093401,25.4,2023
NY,New York,Dutchess,36027,36027410000,25.4,2023
NY,New York,Westchester,36119,36119007200,25.3,2023
NY,New York,Queens,36081,36081115500,25.3,2023
NY,New York,Nassau,36059,36059518900,25.3,2023
NY,New York,Queens,36081,36081010100,25.3,2023
NY,New York,Queens,36081,36081007700,25.3,2023
NY,New York,Nassau,36059,36059412500,25.3,2023
NY,New York,Nassau,36059,36059302101,25.3,2023
NY,New York,Kings,36047,36047010100,25.3,2023
NY,New York,Kings,36047,36047053000,25.3,2023
NY,New York,Kings,36047,36047043800,25.3,2023
NY,New York,New York,36061,36061023300,25.3,2023
NY,New York,Queens,36081,36081018900,25.3,2023
NY,New York,New York,36061,36061020000,25.3,2023
NY,New York,Rockland,36087,36087013001,25.3,2023
NY,New York,Kings,36047,36047061003,25.3,2023
NY,New York,Nassau,36059,36059406501,25.3,2023
NY,New York,Queens,36081,36081016900,25.3,2023
NY,New York,Queens,36081,36081067700,25.3,2023
NY,New York,Westchester,36119,36119013800,25.3,2023
NY,New York,Nassau,36059,36059407801,25.3,2023
NY,New York,Westchester,36119,36119001402,25.2,2023
NY,New York,Nassau,36059,36059404700,25.2,2023
NY,New York,Nassau,36059,36059300500,25.2,2023
NY,New York,Nassau,36059,36059404600,25.2,2023
NY,New York,Kings,36047,36047044500,25.2,2023
NY,New York,Nassau,36059,36059303400,25.2,2023
NY,New York,Queens,36081,36081103300,25.2,2023
NY,New York,Kings,36047,36047046202,25.2,2023
NY,New York,New York,36061,36061002601,25.2,2023
NY,New York,Bronx,36005,36005027401,25.2,2023
NY,New York,Nassau,36059,36059519200,25.2,2023
NY,New York,Queens,36081,36081049301,25.2,2023
NY,New York,Kings,36047,36047011000,25.2,2023
NY,New York,Kings,36047,36047039100,25.2,2023
NY,New York,Queens,36081,36081024500,25.2,2023
NY,New York,Queens,36081,36081064102,25.2,2023
NY,New York,Nassau,36059,36059517102,25.2,2023
NY,New York,Westchester,36119,36119010901,25.1,2023
NY,New York,Queens,36081,36081071900,25.1,2023
NY,New York,Kings,36047,36047001500,25.1,2023
NY,New York,Nassau,36059,36059415202,25.1,2023
NY,New York,Westchester,36119,36119014811,25.1,2023
NY,New York,Kings,36047,36047011400,25.1,2023
NY,New York,Nassau,36059,36059406300,25.1,2023
NY,New York,Queens,36081,36081015700,25.1,2023
NY,New York,Queens,36081,36081015600,25.1,2023
NY,New York,Westchester,36119,36119002101,25.1,2023
NY,New York,Queens,36081,36081097300,25.1,2023
NY,New York,Queens,36081,36081066900,25.1,2023
NY,New York,Nassau,36059,36059411302,25.1,2023
NY,New York,Queens,36081,36081023200,25.1,2023
NY,New York,Nassau,36059,36059412700,25.1,2023
NY,New York,Nassau,36059,36059302600,25.0,2023
NY,New York,Rockland,36087,36087010501,25.0,2023
NY,New York,Suffolk,36103,36103112102,25.0,2023
NY,New York,Queens,36081,36081006900,25.0,2023
NY,New York,Nassau,36059,36059301200,25.0,2023
NY,New York,Queens,36081,36081005700,25.0,2023
NY,New York,Otsego,36077,36077591000,25.0,2023
NY,New York,Bronx,36005,36005032300,25.0,2023
NY,New York,Nassau,36059,36059519704,25.0,2023
NY,New York,Queens,36081,36081046100,25.0,2023
NY,New York,New York,36061,36061022500,25.0,2023
NY,New York,Westchester,36119,36119014806,25.0,2023
NY,New York,New York,36061,36061017800,25.0,2023
NY,New York,Rockland,36087,36087010503,25.0,2023
NY,New York,Queens,36081,36081113900,25.0,2023
NY,New York,Kings,36047,36047006800,25.0,2023
NY,New York,Kings,36047,36047052300,25.0,2023
NY,New York,Kings,36047,36047019300,25.0,2023
NY,New York,Queens,36081,36081018700,25.0,2023
NY,New York,Kings,36047,36047041800,25.0,2023
NY,New York,Westchester,36119,36119002201,24.9,2023
NY,New York,Westchester,36119,36119012502,24.9,2023
NY,New York,Kings,36047,36047039400,24.9,2023
NY,New York,Nassau,36059,36059519300,24.9,2023
NY,New York,Westchester,36119,36119002202,24.9,2023
NY,New York,Kings,36047,36047012200,24.9,2023
NY,New York,Kings,36047,36047024400,24.9,2023
NY,New York,Kings,36047,36047049200,24.9,2023
NY,New York,Westchester,36119,36119007700,24.9,2023
NY,New York,Nassau,36059,36059517801,24.9,2023
NY,New York,New York,36061,36061024100,24.9,2023
NY,New York,Nassau,36059,36059519802,24.9,2023
NY,New York,Kings,36047,36047051100,24.9,2023
NY,New York,New York,36061,36061028500,24.9,2023
NY,New York,Queens,36081,36081069300,24.9,2023
NY,New York,Queens,36081,36081092900,24.9,2023
NY,New York,Queens,36081,36081070300,24.9,2023
NY,New York,Kings,36047,36047022800,24.9,2023
NY,New York,Nassau,36059,36059518201,24.9,2023
NY,New York,Westchester,36119,36119013700,24.9,2023
NY,New York,Westchester,36119,36119010803,24.9,2023
NY,New York,Kings,36047,36047118800,24.9,2023
NY,New York,Queens,36081,36081010300,24.9,2023
NY,New York,Kings,36047,36047008000,24.9,2023
NY,New York,Kings,36047,36047036001,24.9,2023
NY,New York,Rockland,36087,36087010102,24.8,2023
NY,New York,Queens,36081,36081012301,24.8,2023
NY,New York,Queens,36081,36081011700,24.8,2023
NY,New York,Queens,36081,36081014700,24.8,2023
NY,New York,Kings,36047,36047045000,24.8,2023
NY,New York,Queens,36081,36081030903,24.8,2023
NY,New York,New York,36061,36061020102,24.8,2023
NY,New York,Bronx,36005,36005044902,24.8,2023
NY,New York,Queens,36081,36081006501,24.8,2023
NY,New York,New York,36061,36061019702,24.8,2023
NY,New York,Nassau,36059,36059411400,24.8,2023
NY,New York,Queens,36081,36081005900,24.8,2023
NY,New York,Nassau,36059,36059411301,24.7,2023
NY,New York,Queens,36081,36081024300,24.7,2023
NY,New York,Kings,36047,36047047000,24.7,2023
NY,New York,Kings,36047,36047042500,24.7,2023
NY,New York,Queens,36081,36081129103,24.7,2023
NY,New York,Queens,36081,36081116700,24.7,2023
NY,New York,Nassau,36059,36059517705,24.7,2023
NY,New York,Rockland,36087,36087012700,24.7,2023
NY,New York,Queens,36081,36081098100,24.7,2023
NY,New York,Nassau,36059,36059406600,24.7,2023
NY,New York,Rockland,36087,36087011700,24.7,2023
NY,New York,Westchester,36119,36119006600,24.7,2023
NY,New York,Kings,36047,36047036002,24.6,2023
NY,New York,Queens,36081,36081012500,24.6,2023
NY,New York,Nassau,36059,36059519702,24.6,2023
NY,New York,Kings,36047,36047076200,24.6,2023
NY,New York,Westchester,36119,36119012600,24.6,2023
NY,New York,Kings,36047,36047038900,24.6,2023
NY,New York,Nassau,36059,36059519500,24.6,2023
NY,New York,Westchester,36119,36119009600,24.6,2023
NY,New York,Queens,36081,36081067100,24.6,2023
NY,New York,New York,36061,36061024900,24.6,2023
NY,New York,New York,36061,36061021600,24.6,2023
NY,New York,Kings,36047,36047061004,24.6,2023
NY,New York,Westchester,36119,36119012400,24.6,2023
NY,New York,Queens,36081,36081093900,24.6,2023
NY,New York,Bronx,36005,36005031900,24.6,2023
NY,New York,Kings,36047,36047074800,24.6,2023
NY,New York,Queens,36081,36081018502,24.6,2023
NY,New York,Kings,36047,36047049100,24.6,2023
NY,New York,Queens,36081,36081029500,24.6,2023
NY,New York,Nassau,36059,36059411600,24.6,2023
NY,New York,Queens,36081,36081049700,24.5,2023
NY,New York,Westchester,36119,36119010500,24.5,2023
NY,New York,Queens,36081,36081011300,24.5,2023
NY,New York,Erie,36029,36029009110,24.5,2023
NY,New York,Queens,36081,36081011100,24.5,2023
NY,New York,Queens,36081,36081080900,24.5,2023
NY,New York,Westchester,36119,36119011300,24.5,2023
NY,New York,Queens,36081,36081015100,24.5,2023
NY,New York,Kings,36047,36047003500,24.5,2023
NY,New York,Queens,36081,36081091601,24.5,2023
NY,New York,Queens,36081,36081125700,24.5,2023
NY,New York,Westchester,36119,36119005100,24.5,2023
NY,New York,Kings,36047,36047024200,24.5,2023
NY,New York,Queens,36081,36081077500,24.5,2023
NY,New York,Nassau,36059,36059303301,24.5,2023
NY,New York,Queens,36081,36081161700,24.5,2023
NY,New York,Nassau,36059,36059519602,24.5,2023
NY,New York,Monroe,36055,36055012900,24.4,2023
NY,New York,Queens,36081,36081064500,24.4,2023
NY,New York,Albany,36001,36001014615,24.4,2023
NY,New York,Queens,36081,36081066300,24.4,2023
NY,New York,Bronx,36005,36005031200,24.4,2023
NY,New York,Kings,36047,36047005900,24.4,2023
NY,New York,Queens,36081,36081009500,24.4,2023
NY,New York,Monroe,36055,36055013001,24.4,2023
NY,New York,Queens,36081,36081013700,24.4,2023
NY,New York,Queens,36081,36081109900,24.4,2023
NY,New York,Kings,36047,36047005300,24.4,2023
NY,New York,Queens,36081,36081015300,24.4,2023
NY,New York,Nassau,36059,36059519400,24.4,2023
NY,New York,Westchester,36119,36119011101,24.4,2023
NY,New York,Queens,36081,36081026100,24.4,2023
NY,New York,Nassau,36059,36059412600,24.4,2023
NY,New York,Queens,36081,36081119500,24.3,2023
NY,New York,Nassau,36059,36059411500,24.3,2023
NY,New York,Kings,36047,36047037402,24.3,2023
NY,New York,Westchester,36119,36119010300,24.3,2023
NY,New York,Queens,36081,36081023000,24.3,2023
NY,New York,Queens,36081,36081145900,24.3,2023
NY,New York,Queens,36081,36081029700,24.3,2023
NY,New York,Rockland,36087,36087011603,24.3,2023
NY,New York,Bronx,36005,36005031400,24.3,2023
NY,New York,Kings,36047,36047045600,24.3,2023
NY,New York,Westchester,36119,36119014606,24.3,2023
NY,New York,Nassau,36059,36059301900,24.3,2023
NY,New York,Nassau,36059,36059301000,24.3,2023
NY,New York,Bronx,36005,36005024800,24.3,2023
NY,New York,Queens,36081,36081077905,24.3,2023
NY,New York,Westchester,36119,36119005400,24.3,2023
NY,New York,Westchester,36119,36119002204,24.3,2023
NY,New York,Queens,36081,36081016100,24.3,2023
NY,New York,New York,36061,36061022301,24.3,2023
NY,New York,Monroe,36055,36055012306,24.3,2023
NY,New York,Queens,36081,36081018300,24.3,2023
NY,New York,Queens,36081,36081099100,24.3,2023
NY,New York,Livingston,36051,36051030500,24.3,2023
NY,New York,Queens,36081,36081047200,24.2,2023
NY,New York,New York,36061,36061002500,24.2,2023
NY,New York,Queens,36081,36081024900,24.2,2023
NY,New York,Queens,36081,36081012000,24.2,2023
NY,New York,Queens,36081,36081014900,24.2,2023
NY,New York,Queens,36081,36081026902,24.2,2023
NY,New York,Kings,36047,36047065000,24.2,2023
NY,New York,Nassau,36059,36059301700,24.2,2023
NY,New York,New York,36061,36061025900,24.2,2023
NY,New York,Tompkins,36109,36109000100,24.2,2023
NY,New York,Queens,36081,36081092800,24.2,2023
NY,New York,Nassau,36059,36059519601,24.2,2023
NY,New York,Kings,36047,36047023100,24.2,2023
NY,New York,Westchester,36119,36119010801,24.2,2023
NY,New York,Nassau,36059,36059406400,24.2,2023
NY,New York,Nassau,36059,36059517701,24.2,2023
NY,New York,Kings,36047,36047033600,24.2,2023
NY,New York,Nassau,36059,36059300100,24.2,2023
NY,New York,Queens,36081,36081122701,24.2,2023
NY,New York,Kings,36047,36047044400,24.2,2023
NY,New York,Nassau,36059,36059519801,24.2,2023
NY,New York,Westchester,36119,36119002000,24.1,2023
NY,New York,Westchester,36119,36119013104,24.1,2023
NY,New York,Queens,36081,36081077300,24.1,2023
NY,New York,Kings,36047,36047046201,24.1,2023
NY,New York,Westchester,36119,36119004600,24.1,2023
NY,New York,Westchester,36119,36119007402,24.1,2023
NY,New York,Westchester,36119,36119013103,24.1,2023
NY,New York,Queens,36081,36081026700,24.0,2023
NY,New York,Westchester,36119,36119013202,24.0,2023
NY,New York,Bronx,36005,36005045102,24.0,2023
NY,New York,Westchester,36119,36119005002,24.0,2023
NY,New York,New York,36061,36061028300,24.0,2023
NY,New York,Nassau,36059,36059519703,24.0,2023
NY,New York,Queens,36081,36081077904,24.0,2023
NY,New York,Nassau,36059,36059302900,24.0,2023
NY,New York,Kings,36047,36047030500,24.0,2023
NY,New York,Monroe,36055,36055015301,24.0,2023
NY,New York,Queens,36081,36081101700,24.0,2023
NY,New York,Westchester,36119,36119006700,24.0,2023
NY,New York,Bronx,36005,36005028600,24.0,2023
NY,New York,Nassau,36059,36059518300,24.0,2023
NY,New York,Rockland,36087,36087011501,24.0,2023
NY,New York,Bronx,36005,36005029302,24.0,2023
NY,New York,Nassau,36059,36059301500,24.0,2023
NY,New York,Westchester,36119,36119007600,24.0,2023
NY,New York,Westchester,36119,36119006900,24.0,2023
NY,New York,Kings,36047,36047035601,24.0,2023
NY,New York,Rockland,36087,36087011405,23.9,2023
NY,New York,New York,36061,36061022102,23.9,2023
NY,New York,Westchester,36119,36119012304,23.9,2023
NY,New York,Westchester,36119,36119012303,23.9,2023
NY,New York,Westchester,36119,36119010804,23.9,2023
NY,New York,Westchester,36119,36119005500,23.9,2023
NY,New York,Queens,36081,36081046400,23.9,2023
NY,New York,Westchester,36119,36119007000,23.9,2023
NY,New York,Kings,36047,36047013000,23.9,2023
NY,New York,Kings,36047,36047013200,23.9,2023
NY,New York,Kings,36047,36047019100,23.9,2023
NY,New York,Kings,36047,36047048800,23.9,2023
NY,New York,Westchester,36119,36119009703,23.9,2023
NY,New York,Nassau,36059,36059302000,23.9,2023
NY,New York,Nassau,36059,36059301400,23.9,2023
NY,New York,Kings,36047,36047028600,23.9,2023
NY,New York,Nassau,36059,36059518204,23.8,2023
NY,New York,Kings,36047,36047042200,23.8,2023
NY,New York,Queens,36081,36081103900,23.8,2023
NY,New York,Queens,36081,36081116300,23.8,2023
NY,New York,Queens,36081,36081124700,23.8,2023
NY,New York,Kings,36047,36047041000,23.8,2023
NY,New York,Queens,36081,36081050500,23.8,2023
NY,New York,Queens,36081,36081018102,23.8,2023
NY,New York,New York,36061,36061017000,23.8,2023
NY,New York,Kings,36047,36047019900,23.8,2023
NY,New York,Queens,36081,36081006300,23.8,2023
NY,New York,Westchester,36119,36119009701,23.8,2023
NY,New York,Monroe,36055,36055013103,23.8,2023
NY,New York,Nassau,36059,36059301600,23.8,2023
NY,New York,Westchester,36119,36119006801,23.8,2023
NY,New York,Rockland,36087,36087011404,23.8,2023
NY,New York,Bronx,36005,36005025000,23.8,2023
NY,New York,Queens,36081,36081069701,23.8,2023
NY,New York,Queens,36081,36081074300,23.8,2023
NY,New York,Broome,36007,36007014302,23.8,2023
NY,New York,Queens,36081,36081085500,23.8,2023
NY,New York,Nassau,36059,36059302502,23.8,2023
NY,New York,Kings,36047,36047120200,23.7,2023
NY,New York,Kings,36047,36047054600,23.7,2023
NY,New York,Queens,36081,36081006100,23.7,2023
NY,New York,Kings,36047,36047036600,23.7,2023
NY,New York,Westchester,36119,36119014808,23.7,2023
