StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,OBESITY_CrudePrev
NY,New York,Chautauqua,36013,36013036000,35.8
NY,New York,Westchester,36119,36119981000,35.8
NY,New York,Kings,36047,36047002300,35.8
NY,New York,Suffolk,36103,36103145702,35.8
NY,New York,Queens,36081,36081050600,35.8
NY,New York,Cortland,36023,36023970300,35.8
NY,New York,Queens,36081,36081037600,35.8
NY,New York,Sullivan,36105,36105952500,35.8
NY,New York,Columbia,36021,36021001200,35.8
NY,New York,St. Lawrence,36089,36089490900,35.8
NY,New York,Nassau,36059,36059406202,35.8
NY,New York,Bronx,36005,36005022101,35.8
NY,New York,Niagara,36063,36063024102,35.8
NY,New York,Kings,36047,36047082000,35.8
NY,New York,Steuben,36101,36101960700,35.8
NY,New York,Nassau,36059,36059406701,35.8
NY,New York,Bronx,36005,36005007400,35.8
NY,New York,Kings,36047,36047036300,35.8
NY,New York,Nassau,36059,36059414400,35.8
NY,New York,Seneca,36099,36099950300,35.8
NY,New York,Greene,36039,36039080300,35.8
NY,New York,Kings,36047,36047112400,35.8
NY,New York,Warren,36113,36113073500,35.8
NY,New York,Washington,36115,36115080100,35.8
NY,New York,Kings,36047,36047116200,35.8
NY,New York,Wayne,36117,36117021000,35.8
NY,New York,Steuben,36101,36101960400,35.7
NY,New York,Oneida,36065,36065021601,35.7
NY,New York,Erie,36029,36029015800,35.7
NY,New York,Dutchess,36027,36027040003,35.7
NY,New York,Sullivan,36105,36105952100,35.7
NY,New York,Queens,36081,36081122702,35.7
NY,New York,Allegany,36003,36003950100,35.7
NY,New York,Tioga,36107,36107020401,35.7
NY,New York,Suffolk,36103,36103145902,35.7
NY,New York,Cortland,36023,36023971000,35.7
NY,New York,Queens,36081,36081027200,35.7
NY,New York,Schuyler,36097,36097950500,35.7
NY,New York,Queens,36081,36081050400,35.7
NY,New York,Chautauqua,36013,36013037500,35.7
NY,New York,Erie,36029,36029015600,35.7
NY,New York,Bronx,36005,36005036800,35.7
NY,New York,Ontario,36069,36069050900,35.7
NY,New York,Onondaga,36067,36067016802,35.7
NY,New York,Onondaga,36067,36067006102,35.7
NY,New York,Niagara,36063,36063022300,35.7
NY,New York,Erie,36029,36029009800,35.7
NY,New York,Queens,36081,36081064600,35.7
NY,New York,Onondaga,36067,36067011900,35.7
NY,New York,Erie,36029,36029013001,35.7
NY,New York,Onondaga,36067,36067012800,35.7
NY,New York,Kings,36047,36047036100,35.7
NY,New York,Queens,36081,36081040000,35.7
NY,New York,Suffolk,36103,36103146002,35.7
NY,New York,Sullivan,36105,36105950100,35.7
NY,New York,Sullivan,36105,36105950200,35.7
NY,New York,Niagara,36063,36063022602,35.7
NY,New York,Broome,36007,36007012400,35.7
NY,New York,Onondaga,36067,36067016902,35.7
NY,New York,Queens,36081,36081053401,35.6
NY,New York,Queens,36081,36081063200,35.6
NY,New York,Kings,36047,36047028100,35.6
NY,New York,Queens,36081,36081053601,35.6
NY,New York,Schenectady,36093,36093033500,35.6
NY,New York,Orange,36071,36071011801,35.6
NY,New York,Suffolk,36103,36103146105,35.6
NY,New York,Oneida,36065,36065024500,35.6
NY,New York,Erie,36029,36029014502,35.6
NY,New York,Washington,36115,36115085000,35.6
NY,New York,Nassau,36059,36059414100,35.6
NY,New York,Bronx,36005,36005036502,35.6
NY,New York,Oneida,36065,36065024303,35.6
NY,New York,Bronx,36005,36005038301,35.6
NY,New York,Erie,36029,36029009900,35.6
NY,New York,Bronx,36005,36005040302,35.6
NY,New York,Fulton,36035,36035970100,35.6
NY,New York,Madison,36053,36053030300,35.6
NY,New York,Madison,36053,36053030403,35.6
NY,New York,Jefferson,36045,36045061100,35.6
NY,New York,Allegany,36003,36003951100,35.6
NY,New York,Bronx,36005,36005040600,35.6
NY,New York,Montgomery,36057,36057070200,35.6
NY,New York,Broome,36007,36007012202,35.6
NY,New York,Niagara,36063,36063023200,35.6
NY,New York,Wayne,36117,36117020102,35.6
NY,New York,Onondaga,36067,36067010900,35.6
NY,New York,Madison,36053,36053031000,35.6
NY,New York,Erie,36029,36029001900,35.5
NY,New York,Onondaga,36067,36067011242,35.5
NY,New York,Sullivan,36105,36105950600,35.5
NY,New York,Orange,36071,36071011101,35.5
NY,New York,Bronx,36005,36005033400,35.5
NY,New York,Kings,36047,36047048900,35.5
NY,New York,Rensselaer,36083,36083052201,35.5
NY,New York,Orange,36071,36071014301,35.5
NY,New York,Kings,36047,36047122000,35.5
NY,New York,Kings,36047,36047089600,35.5
NY,New York,Chautauqua,36013,36013037000,35.5
NY,New York,Richmond,36085,36085023100,35.5
NY,New York,Kings,36047,36047112000,35.5
NY,New York,Chemung,36015,36015010500,35.5
NY,New York,Seneca,36099,36099951000,35.5
NY,New York,Steuben,36101,36101962100,35.5
NY,New York,Steuben,36101,36101961200,35.5
NY,New York,Niagara,36063,36063023401,35.5
NY,New York,Bronx,36005,36005012101,35.5
NY,New York,Madison,36053,36053030402,35.4
NY,New York,Queens,36081,36081068000,35.4
NY,New York,Bronx,36005,36005037800,35.4
NY,New York,Hamilton,36041,36041950400,35.4
NY,New York,Bronx,36005,36005033600,35.4
NY,New York,Westchester,36119,36119000600,35.4
NY,New York,Warren,36113,36113074000,35.4
NY,New York,Onondaga,36067,36067011300,35.4
NY,New York,Chemung,36015,36015010200,35.4
NY,New York,Queens,36081,36081059600,35.4
NY,New York,Suffolk,36103,36103145604,35.4
NY,New York,Queens,36081,36081095400,35.4
NY,New York,Bronx,36005,36005025500,35.4
NY,New York,Niagara,36063,36063023405,35.4
NY,New York,Bronx,36005,36005000100,35.4
NY,New York,Queens,36081,36081052200,35.4
NY,New York,Wayne,36117,36117020101,35.4
NY,New York,Westchester,36119,36119983000,35.4
NY,New York,Bronx,36005,36005040304,35.4
NY,New York,Erie,36029,36029017502,35.4
NY,New York,Bronx,36005,36005026300,35.4
NY,New York,Suffolk,36103,36103146404,35.4
NY,New York,Orange,36071,36071010300,35.4
NY,New York,Queens,36081,36081043400,35.4
NY,New York,Bronx,36005,36005021601,35.4
NY,New York,Suffolk,36103,36103159510,35.3
NY,New York,Onondaga,36067,36067010400,35.3
NY,New York,Bronx,36005,36005039600,35.3
NY,New York,Queens,36081,36081035800,35.3
NY,New York,Schenectady,36093,36093021800,35.3
NY,New York,Queens,36081,36081061601,35.3
NY,New York,Sullivan,36105,36105952200,35.3
NY,New York,Washington,36115,36115082002,35.3
NY,New York,Essex,36031,36031961400,35.3
NY,New York,Clinton,36019,36019102100,35.3
NY,New York,Schuyler,36097,36097950400,35.3
NY,New York,Rensselaer,36083,36083052602,35.3
NY,New York,Delaware,36025,36025970400,35.3
NY,New York,Schenectady,36093,36093033101,35.3
NY,New York,Nassau,36059,36059407502,35.3
NY,New York,Steuben,36101,36101960300,35.3
NY,New York,Montgomery,36057,36057072300,35.3
NY,New York,Greene,36039,36039081101,35.3
NY,New York,Onondaga,36067,36067012500,35.2
NY,New York,Niagara,36063,36063023404,35.2
NY,New York,Suffolk,36103,36103111002,35.2
NY,New York,Suffolk,36103,36103123701,35.2
NY,New York,Orange,36071,36071010700,35.2
NY,New York,Queens,36081,36081096400,35.2
NY,New York,Tioga,36107,36107020300,35.2
NY,New York,Fulton,36035,36035970200,35.2
NY,New York,Oneida,36065,36065024200,35.2
NY,New York,Steuben,36101,36101960500,35.2
NY,New York,Onondaga,36067,36067000300,35.2
NY,New York,Bronx,36005,36005021800,35.2
NY,New York,Greene,36039,36039080501,35.2
NY,New York,Washington,36115,36115087000,35.2
NY,New York,Rensselaer,36083,36083052501,35.2
NY,New York,Kings,36047,36047114400,35.2
NY,New York,Jefferson,36045,36045061600,35.2
NY,New York,Bronx,36005,36005040303,35.2
NY,New York,Rensselaer,36083,36083051600,35.2
NY,New York,Warren,36113,36113070100,35.1
NY,New York,Onondaga,36067,36067014500,35.1
NY,New York,Onondaga,36067,36067010600,35.1
NY,New York,Rensselaer,36083,36083052002,35.1
NY,New York,Oneida,36065,36065023000,35.1
NY,New York,Bronx,36005,36005001900,35.1
NY,New York,Richmond,36085,36085017300,35.1
NY,New York,Richmond,36085,36085006400,35.1
NY,New York,Broome,36007,36007013100,35.1
NY,New York,Westchester,36119,36119001303,35.1
NY,New York,Wayne,36117,36117020201,35.1
NY,New York,Onondaga,36067,36067011021,35.1
NY,New York,Rensselaer,36083,36083041200,35.1
NY,New York,Suffolk,36103,36103111100,35.1
NY,New York,Erie,36029,36029011000,35.1
NY,New York,Kings,36047,36047110400,35.1
NY,New York,Kings,36047,36047116000,35.1
NY,New York,Essex,36031,36031961300,35.1
NY,New York,Queens,36081,36081028000,35.1
NY,New York,Schenectady,36093,36093032300,35.1
NY,New York,Kings,36047,36047112600,35.1
NY,New York,Greene,36039,36039080800,35.1
NY,New York,Suffolk,36103,36103146204,35.1
NY,New York,Kings,36047,36047044900,35.1
NY,New York,Erie,36029,36029012901,35.1
NY,New York,Queens,36081,36081060600,35.1
NY,New York,Kings,36047,36047089000,35.1
NY,New York,Queens,36081,36081019000,35.1
NY,New York,Kings,36047,36047079400,35.1
NY,New York,Essex,36031,36031960800,35.1
NY,New York,Queens,36081,36081078800,35.1
NY,New York,Schenectady,36093,36093032200,35.1
NY,New York,Queens,36081,36081053000,35.1
NY,New York,Steuben,36101,36101962200,35.1
NY,New York,Queens,36081,36081044000,35.1
NY,New York,Sullivan,36105,36105951300,35.1
NY,New York,Dutchess,36027,36027010000,35.1
NY,New York,Onondaga,36067,36067011202,35.0
NY,New York,St. Lawrence,36089,36089492100,35.0
NY,New York,Rensselaer,36083,36083052502,35.0
NY,New York,Schenectady,36093,36093033002,35.0
NY,New York,Schenectady,36093,36093033004,35.0
NY,New York,Suffolk,36103,36103145602,35.0
NY,New York,Queens,36081,36081051200,35.0
NY,New York,Erie,36029,36029015101,35.0
NY,New York,Orange,36071,36071010901,35.0
NY,New York,Erie,36029,36029015102,35.0
NY,New York,Fulton,36035,36035971500,35.0
NY,New York,Broome,36007,36007012300,35.0
NY,New York,Onondaga,36067,36067016501,35.0
NY,New York,Schuyler,36097,36097950100,35.0
NY,New York,Bronx,36005,36005025300,35.0
NY,New York,Bronx,36005,36005022000,35.0
NY,New York,Columbia,36021,36021001300,35.0
NY,New York,Schenectady,36093,36093032901,35.0
NY,New York,Schenectady,36093,36093032602,35.0
NY,New York,Bronx,36005,36005004800,35.0
NY,New York,Erie,36029,36029010002,35.0
NY,New York,Suffolk,36103,36103146001,35.0
NY,New York,Queens,36081,36081038302,35.0
NY,New York,Bronx,36005,36005040701,35.0
NY,New York,Erie,36029,36029006701,35.0
NY,New York,Erie,36029,36029006702,35.0
NY,New York,Oneida,36065,36065024101,35.0
NY,New York,Onondaga,36067,36067011600,35.0
NY,New York,Queens,36081,36081018000,35.0
NY,New York,Ulster,36111,36111954800,35.0
NY,New York,Orange,36071,36071011400,35.0
NY,New York,Richmond,36085,36085030302,35.0
NY,New York,Queens,36081,36081065600,35.0
NY,New York,Nassau,36059,36059407102,35.0
NY,New York,Bronx,36005,36005046202,35.0
NY,New York,Erie,36029,36029010700,35.0
NY,New York,Steuben,36101,36101961600,34.9
NY,New York,Bronx,36005,36005003100,34.9
NY,New York,Queens,36081,36081026200,34.9
NY,New York,Greene,36039,36039080700,34.9
NY,New York,Orange,36071,36071011702,34.9
NY,New York,Richmond,36085,36085024700,34.9
NY,New York,Onondaga,36067,36067015400,34.9
NY,New York,Orange,36071,36071011000,34.9
NY,New York,Queens,36081,36081065000,34.9
NY,New York,Bronx,36005,36005038700,34.9
NY,New York,Kings,36047,36047112800,34.9
NY,New York,Orange,36071,36071014700,34.9
NY,New York,Cortland,36023,36023970700,34.9
NY,New York,Broome,36007,36007011902,34.9
NY,New York,Erie,36029,36029008202,34.9
NY,New York,Erie,36029,36029016200,34.9
NY,New York,Dutchess,36027,36027210201,34.9
NY,New York,Dutchess,36027,36027120000,34.9
NY,New York,Kings,36047,36047036900,34.8
NY,New York,Queens,36081,36081101001,34.8
NY,New York,Onondaga,36067,36067013800,34.8
NY,New York,Queens,36081,36081094202,34.8
NY,New York,Queens,36081,36081042400,34.8
NY,New York,Orange,36071,36071012800,34.8
NY,New York,Queens,36081,36081036100,34.8
NY,New York,Queens,36081,36081032800,34.8
NY,New York,Nassau,36059,36059407302,34.8
NY,New York,Onondaga,36067,36067005000,34.8
NY,New York,Orange,36071,36071010801,34.8
NY,New York,Bronx,36005,36005005600,34.8
NY,New York,Erie,36029,36029009107,34.8
NY,New York,Essex,36031,36031961200,34.8
NY,New York,Westchester,36119,36119004100,34.8
NY,New York,Greene,36039,36039080100,34.8
NY,New York,Westchester,36119,36119000401,34.8
NY,New York,Warren,36113,36113070400,34.8
NY,New York,Ulster,36111,36111951700,34.8
NY,New York,Tioga,36107,36107020402,34.8
NY,New York,Bronx,36005,36005021501,34.8
NY,New York,Bronx,36005,36005023502,34.8
NY,New York,Delaware,36025,36025970600,34.8
NY,New York,Bronx,36005,36005026702,34.8
NY,New York,Erie,36029,36029004900,34.8
NY,New York,Suffolk,36103,36103201100,34.8
NY,New York,Fulton,36035,36035970300,34.8
NY,New York,Queens,36081,36081063000,34.7
NY,New York,Herkimer,36043,36043011002,34.7
NY,New York,Erie,36029,36029016900,34.7
NY,New York,Westchester,36119,36119008000,34.7
NY,New York,Queens,36081,36081061800,34.7
NY,New York,Dutchess,36027,36027190401,34.7
NY,New York,Niagara,36063,36063024302,34.7
NY,New York,Kings,36047,36047034900,34.7
NY,New York,Orange,36071,36071010902,34.7
NY,New York,Broome,36007,36007013400,34.7
NY,New York,Fulton,36035,36035970400,34.7
NY,New York,Bronx,36005,36005024000,34.7
NY,New York,Onondaga,36067,36067010321,34.7
NY,New York,Suffolk,36103,36103111201,34.7
NY,New York,Queens,36081,36081099801,34.7
NY,New York,Queens,36081,36081058200,34.7
NY,New York,Broome,36007,36007012600,34.7
NY,New York,Dutchess,36027,36027040001,34.7
NY,New York,Bronx,36005,36005035800,34.7
NY,New York,Montgomery,36057,36057072800,34.7
NY,New York,Oneida,36065,36065022100,34.7
NY,New York,Queens,36081,36081044301,34.7
NY,New York,Onondaga,36067,36067010301,34.7
NY,New York,Queens,36081,36081036700,34.7
NY,New York,Kings,36047,36047081600,34.6
NY,New York,Nassau,36059,36059407204,34.6
NY,New York,Queens,36081,36081065400,34.6
NY,New York,Suffolk,36103,36103146106,34.6
NY,New York,Suffolk,36103,36103145703,34.6
NY,New York,Niagara,36063,36063024502,34.6
NY,New York,Onondaga,36067,36067014900,34.6
NY,New York,Kings,36047,36047081400,34.6
NY,New York,Bronx,36005,36005043000,34.6
NY,New York,Chautauqua,36013,36013036902,34.6
NY,New York,Bronx,36005,36005006400,34.6
NY,New York,Kings,36047,36047113000,34.6
NY,New York,Erie,36029,36029015900,34.6
NY,New York,Onondaga,36067,36067013300,34.6
NY,New York,Richmond,36085,36085009700,34.6
NY,New York,Queens,36081,36081059200,34.6
NY,New York,Albany,36001,36001013400,34.6
NY,New York,Essex,36031,36031960700,34.6
NY,New York,Orange,36071,36071013400,34.6
NY,New York,Albany,36001,36001012700,34.6
NY,New York,Onondaga,36067,36067000900,34.6
NY,New York,Richmond,36085,36085012806,34.6
NY,New York,Niagara,36063,36063022500,34.6
NY,New York,Erie,36029,36029000900,34.6
NY,New York,Essex,36031,36031960100,34.6
NY,New York,Orange,36071,36071013500,34.6
NY,New York,Erie,36029,36029010804,34.6
NY,New York,Warren,36113,36113076000,34.5
NY,New York,Oneida,36065,36065022400,34.5
NY,New York,Wayne,36117,36117020302,34.5
NY,New York,Madison,36053,36053030502,34.5
NY,New York,Queens,36081,36081061400,34.5
NY,New York,Saratoga,36091,36091060400,34.5
NY,New York,Clinton,36019,36019101300,34.5
NY,New York,Onondaga,36067,36067016001,34.5
NY,New York,Montgomery,36057,36057072600,34.5
NY,New York,Erie,36029,36029012800,34.5
NY,New York,Queens,36081,36081043200,34.5
NY,New York,Steuben,36101,36101961500,34.5
NY,New York,Onondaga,36067,36067015800,34.5
NY,New York,Bronx,36005,36005037200,34.5
NY,New York,Suffolk,36103,36103146300,34.5
NY,New York,Kings,36047,36047088200,34.5
NY,New York,Kings,36047,36047030900,34.5
NY,New York,Broome,36007,36007013700,34.5
NY,New York,Queens,36081,36081036300,34.5
NY,New York,Niagara,36063,36063023300,34.5
NY,New York,Erie,36029,36029014903,34.5
NY,New York,Warren,36113,36113070800,34.5
NY,New York,Fulton,36035,36035971400,34.5
NY,New York,Queens,36081,36081024000,34.5
NY,New York,Queens,36081,36081021200,34.5
NY,New York,Bronx,36005,36005041800,34.5
NY,New York,Delaware,36025,36025970500,34.5
NY,New York,Bronx,36005,36005041400,34.5
NY,New York,Queens,36081,36081016300,34.4
NY,New York,Queens,36081,36081060800,34.4
NY,New York,Bronx,36005,36005042200,34.4
NY,New York,Queens,36081,36081062200,34.4
NY,New York,Oneida,36065,36065025600,34.4
NY,New York,Broome,36007,36007010200,34.4
NY,New York,Steuben,36101,36101961000,34.4
NY,New York,Warren,36113,36113070300,34.4
NY,New York,Fulton,36035,36035970600,34.4
NY,New York,Saratoga,36091,36091061401,34.4
NY,New York,Queens,36081,36081099802,34.4
NY,New York,Queens,36081,36081019800,34.4
NY,New York,Erie,36029,36029014400,34.4
NY,New York,Washington,36115,36115080300,34.4
NY,New York,Queens,36081,36081066400,34.4
NY,New York,Oneida,36065,36065024102,34.4
NY,New York,Suffolk,36103,36103122405,34.4
NY,New York,Rensselaer,36083,36083052403,34.4
NY,New York,Orange,36071,36071001300,34.4
NY,New York,Westchester,36119,36119004000,34.4
NY,New York,Westchester,36119,36119006400,34.4
NY,New York,Kings,36047,36047111600,34.4
NY,New York,Niagara,36063,36063022804,34.4
NY,New York,Kings,36047,36047034200,34.4
NY,New York,Sullivan,36105,36105952000,34.4
NY,New York,Kings,36047,36047115000,34.4
NY,New York,Onondaga,36067,36067016901,34.4
NY,New York,Dutchess,36027,36027210101,34.4
NY,New York,Sullivan,36105,36105950400,34.4
NY,New York,Queens,36081,36081038100,34.4
NY,New York,Queens,36081,36081040700,34.3
NY,New York,Kings,36047,36047037900,34.3
NY,New York,Schenectady,36093,36093032403,34.3
NY,New York,Onondaga,36067,36067011700,34.3
NY,New York,Schenectady,36093,36093020600,34.3
NY,New York,Onondaga,36067,36067011401,34.3
NY,New York,Broome,36007,36007012101,34.3
NY,New York,Orange,36071,36071010102,34.3
NY,New York,Schenectady,36093,36093032504,34.3
NY,New York,Niagara,36063,36063024301,34.3
NY,New York,Kings,36047,36047027700,34.3
NY,New York,Orange,36071,36071010500,34.3
NY,New York,Orange,36071,36071010802,34.3
NY,New York,Bronx,36005,36005041100,34.3
NY,New York,Delaware,36025,36025971000,34.3
NY,New York,Kings,36047,36047031100,34.3
NY,New York,Richmond,36085,36085014100,34.3
NY,New York,Bronx,36005,36005032800,34.3
NY,New York,Dutchess,36027,36027300000,34.3
NY,New York,Steuben,36101,36101961900,34.3
NY,New York,Queens,36081,36081040900,34.3
NY,New York,Onondaga,36067,36067011241,34.3
NY,New York,Onondaga,36067,36067016801,34.3
NY,New York,Onondaga,36067,36067013701,34.3
NY,New York,Rensselaer,36083,36083052304,34.3
NY,New York,Bronx,36005,36005007100,34.3
NY,New York,St. Lawrence,36089,36089492000,34.3
NY,New York,Bronx,36005,36005012300,34.3
NY,New York,Greene,36039,36039080502,34.3
NY,New York,Broome,36007,36007012701,34.3
NY,New York,Erie,36029,36029010807,34.3
NY,New York,Greene,36039,36039080600,34.3
NY,New York,Greene,36039,36039080900,34.3
NY,New York,Oneida,36065,36065024900,34.3
NY,New York,Onondaga,36067,36067013500,34.3
NY,New York,Niagara,36063,36063022401,34.2
NY,New York,Nassau,36059,36059414201,34.2
NY,New York,Delaware,36025,36025971200,34.2
NY,New York,Kings,36047,36047050801,34.2
NY,New York,Bronx,36005,36005007600,34.2
NY,New York,Herkimer,36043,36043011502,34.2
NY,New York,Kings,36047,36047112200,34.2
NY,New York,Wayne,36117,36117020202,34.2
NY,New York,Kings,36047,36047032500,34.2
NY,New York,Orange,36071,36071014101,34.2
NY,New York,Kings,36047,36047024700,34.2
NY,New York,Broome,36007,36007000100,34.2
NY,New York,Bronx,36005,36005027700,34.2
NY,New York,Queens,36081,36081019600,34.2
NY,New York,Bronx,36005,36005042902,34.2
NY,New York,Erie,36029,36029005000,34.2
NY,New York,Broome,36007,36007012000,34.2
NY,New York,Schenectady,36093,36093032601,34.2
NY,New York,Chautauqua,36013,36013037200,34.2
NY,New York,Washington,36115,36115080200,34.2
NY,New York,Warren,36113,36113071000,34.2
NY,New York,Herkimer,36043,36043011100,34.2
NY,New York,Onondaga,36067,36067011232,34.2
NY,New York,Queens,36081,36081061602,34.2
NY,New York,Onondaga,36067,36067013100,34.2
NY,New York,Westchester,36119,36119009300,34.2
NY,New York,Queens,36081,36081019400,34.1
NY,New York,Suffolk,36103,36103159509,34.1
NY,New York,Westchester,36119,36119003700,34.1
NY,New York,Washington,36115,36115090000,34.1
NY,New York,Rockland,36087,36087012102,34.1
NY,New York,Oneida,36065,36065025700,34.1
NY,New York,Rensselaer,36083,36083040600,34.1
NY,New York,Albany,36001,36001014402,34.1
NY,New York,Oneida,36065,36065023200,34.1
NY,New York,Queens,36081,36081079000,34.1
NY,New York,Montgomery,36057,36057072200,34.1
NY,New York,Herkimer,36043,36043010100,34.1
NY,New York,Orange,36071,36071014102,34.1
NY,New York,Queens,36081,36081061000,34.1
NY,New York,Niagara,36063,36063024201,34.1
NY,New York,Queens,36081,36081041500,34.1
NY,New York,Queens,36081,36081059800,34.1
NY,New York,Queens,36081,36081084602,34.1
NY,New York,Herkimer,36043,36043011001,34.1
NY,New York,Chautauqua,36013,36013037100,34.1
NY,New York,Bronx,36005,36005021002,34.1
NY,New York,Steuben,36101,36101960100,34.1
NY,New York,Bronx,36005,36005039200,34.1
NY,New York,Queens,36081,36081039800,34.1
NY,New York,Suffolk,36103,36103122801,34.1
NY,New York,Erie,36029,36029011500,34.1
NY,New York,Schenectady,36093,36093032902,34.1
NY,New York,Queens,36081,36081035700,34.0
NY,New York,Herkimer,36043,36043010400,34.0
NY,New York,Suffolk,36103,36103146003,34.0
NY,New York,Jefferson,36045,36045060600,34.0
NY,New York,Washington,36115,36115092000,34.0
NY,New York,Bronx,36005,36005006300,34.0
NY,New York,Oneida,36065,36065020705,34.0
NY,New York,Kings,36047,36047115800,34.0
NY,New York,Broome,36007,36007013800,34.0
NY,New York,Rensselaer,36083,36083052503,34.0
NY,New York,Chemung,36015,36015010600,34.0
NY,New York,Erie,36029,36029010901,34.0
NY,New York,Oneida,36065,36065022702,34.0
NY,New York,Steuben,36101,36101961700,34.0
NY,New York,Oneida,36065,36065023702,34.0
NY,New York,Oneida,36065,36065024000,34.0
NY,New York,Rockland,36087,36087011505,34.0
NY,New York,Broome,36007,36007012500,34.0
NY,New York,Kings,36047,36047028300,34.0
NY,New York,Westchester,36119,36119001800,34.0
NY,New York,Kings,36047,36047089800,34.0
NY,New York,Onondaga,36067,36067012700,34.0
NY,New York,Kings,36047,36047088400,34.0
NY,New York,Kings,36047,36047087200,34.0
NY,New York,Queens,36081,36081079200,34.0
NY,New York,Kings,36047,36047086800,34.0
NY,New York,Erie,36029,36029000800,34.0
NY,New York,Onondaga,36067,36067010322,34.0
NY,New York,Kings,36047,36047116400,34.0
NY,New York,Nassau,36059,36059407402,33.9
NY,New York,Erie,36029,36029007700,33.9
NY,New York,Erie,36029,36029006800,33.9
NY,New York,Erie,36029,36029004500,33.9
NY,New York,Chautauqua,36013,36013035901,33.9
NY,New York,Sullivan,36105,36105950300,33.9
NY,New York,Onondaga,36067,36067016400,33.9
NY,New York,Erie,36029,36029010001,33.9
NY,New York,Erie,36029,36029010805,33.9
NY,New York,Warren,36113,36113072000,33.9
NY,New York,Broome,36007,36007011901,33.9
NY,New York,Onondaga,36067,36067013400,33.9
NY,New York,Greene,36039,36039080402,33.9
NY,New York,Greene,36039,36039080201,33.9
NY,New York,Kings,36047,36047086200,33.9
NY,New York,Onondaga,36067,36067012100,33.9
NY,New York,New York,36061,36061019200,33.9
NY,New York,Monroe,36055,36055006000,33.9
NY,New York,Suffolk,36103,36103122403,33.9
NY,New York,Richmond,36085,36085000300,33.9
NY,New York,Kings,36047,36047034500,33.9
NY,New York,Albany,36001,36001000404,33.9
NY,New York,Richmond,36085,36085007000,33.9
NY,New York,Queens,36081,36081060000,33.9
NY,New York,Suffolk,36103,36103123702,33.9
NY,New York,Queens,36081,36081051000,33.9
NY,New York,Kings,36047,36047030100,33.9
NY,New York,Kings,36047,36047087800,33.8
NY,New York,Onondaga,36067,36067010100,33.8
NY,New York,Bronx,36005,36005044800,33.8
NY,New York,Erie,36029,36029015202,33.8
NY,New York,Delaware,36025,36025971400,33.8
NY,New York,Delaware,36025,36025970100,33.8
NY,New York,Steuben,36101,36101960600,33.8
NY,New York,Erie,36029,36029014801,33.8
NY,New York,Erie,36029,36029015401,33.8
NY,New York,Bronx,36005,36005037600,33.8
NY,New York,Erie,36029,36029011100,33.8
NY,New York,Orange,36071,36071013202,33.8
NY,New York,Niagara,36063,36063024001,33.8
NY,New York,Herkimer,36043,36043010501,33.8
NY,New York,Clinton,36019,36019101400,33.8
NY,New York,Onondaga,36067,36067016502,33.8
NY,New York,Erie,36029,36029015002,33.8
NY,New York,Bronx,36005,36005021001,33.8
NY,New York,Suffolk,36103,36103190401,33.8
NY,New York,Erie,36029,36029015301,33.8
NY,New York,Queens,36081,36081037900,33.8
NY,New York,Onondaga,36067,36067011500,33.8
NY,New York,Chemung,36015,36015010700,33.8
NY,New York,Kings,36047,36047079000,33.8
NY,New York,Orange,36071,36071012100,33.8
NY,New York,Kings,36047,36047030300,33.8
NY,New York,Kings,36047,36047029300,33.8
NY,New York,Nassau,36059,36059404902,33.8
NY,New York,Bronx,36005,36005039800,33.8
NY,New York,Oneida,36065,36065022800,33.8
NY,New York,Bronx,36005,36005043100,33.7
NY,New York,Kings,36047,36047115200,33.7
NY,New York,Essex,36031,36031960300,33.7
NY,New York,Broome,36007,36007014100,33.7
NY,New York,Schenectady,36093,36093033003,33.7
NY,New York,Orange,36071,36071014800,33.7
NY,New York,Westchester,36119,36119006200,33.7
NY,New York,Bronx,36005,36005040702,33.7
NY,New York,Bronx,36005,36005027600,33.7
NY,New York,Niagara,36063,36063022901,33.7
NY,New York,Kings,36047,36047097400,33.7
NY,New York,Madison,36053,36053030700,33.7
NY,New York,Queens,36081,36081035300,33.7
NY,New York,Niagara,36063,36063022100,33.7
NY,New York,Onondaga,36067,36067005602,33.7
NY,New York,Suffolk,36103,36103145704,33.7
NY,New York,Suffolk,36103,36103145901,33.7
NY,New York,Washington,36115,36115091000,33.7
NY,New York,Suffolk,36103,36103145605,33.7
NY,New York,Kings,36047,36047054500,33.7
NY,New York,St. Lawrence,36089,36089490800,33.7
NY,New York,Rockland,36087,36087011506,33.7
NY,New York,Albany,36001,36001014803,33.7
NY,New York,Washington,36115,36115088000,33.7
NY,New York,Dutchess,36027,36027210301,33.7
NY,New York,Queens,36081,36081059000,33.6
NY,New York,Monroe,36055,36055011603,33.6
NY,New York,Bronx,36005,36005035600,33.6
NY,New York,Bronx,36005,36005040900,33.6
NY,New York,Bronx,36005,36005042800,33.6
NY,New York,Bronx,36005,36005006100,33.6
NY,New York,Westchester,36119,36119013301,33.6
NY,New York,Ulster,36111,36111951800,33.6
NY,New York,Montgomery,36057,36057070500,33.6
NY,New York,Queens,36081,36081037300,33.6
NY,New York,Queens,36081,36081040500,33.6
NY,New York,Queens,36081,36081041300,33.6
NY,New York,Ontario,36069,36069050102,33.6
NY,New York,Fulton,36035,36035971200,33.6
NY,New York,Erie,36029,36029012502,33.6
NY,New York,Erie,36029,36029011800,33.6
